id,id_orig,id_target,name_orig,name_target
2910,920,919,spirulinaceae,spirulina
2911,921,920,spirulinales,spirulinaceae
2912,919,920,spirulina,spirulinaceae
2913,920,921,spirulinaceae,spirulinales
2914,923,922,canis group,ehrlichia chaffeensis
2915,3091,923,ehrlichia muris,canis group
2916,1741,923,ehrlichia ruminantium,canis group
2917,925,923,ehrlichia canis,canis group
2918,924,923,ehrlichia,canis group
2919,922,923,ehrlichia chaffeensis,canis group
2920,716,924,anaplasmataceae,ehrlichia
2921,923,924,canis group,ehrlichia
2922,923,925,canis group,ehrlichia canis
2923,927,926,rickettsieae,rickettsia spp
2924,1088,926,spotted fever group,rickettsia spp
2925,2795,926,belli group,rickettsia spp
2926,1611,926,unclassified rickettsia,rickettsia spp
2927,1769,926,typhus group,rickettsia spp
2928,1917,927,orientia,rickettsieae
2929,928,927,rickettsiaceae,rickettsieae
2930,926,927,rickettsia spp,rickettsieae
2931,717,928,rickettsiales,rickettsiaceae
2932,927,928,rickettsieae,rickettsiaceae
2933,930,929,pseudomallei group,burkholderia pseudomallei
2934,3426,930,burkholderia oklahomensis,pseudomallei group
2935,2356,930,burkholderia singularis,pseudomallei group
2936,1649,930,burkholderia mallei,pseudomallei group
2937,1509,930,burkholderia thailandensis,pseudomallei group
2938,553,930,burkholderia,pseudomallei group
2939,929,930,burkholderia pseudomallei,pseudomallei group
2940,1493,931,bulleidia extructa,bulleidia
2941,83,931,erysipelotrichaceae,bulleidia
2942,1173,932,anaeroglobus geminatus,anaeroglobus
2943,123,932,veillonellaceae,anaeroglobus
2944,330,933,blautia,ruminococcus productus
2945,820,934,gordonibacter,gordonibacter urolithinfaciens
2946,938,937,shigella,shigella flexneri
2947,1620,938,shigella dysenteriae,shigella
2948,1273,938,shigella boydii,shigella
2949,1214,938,shigella sonnei,shigella
2950,31,938,enterobacteriaceae,shigella
2951,937,938,shigella flexneri,shigella
2952,422,939,anaerostipes,anaerostipes hadrus
2953,223,940,lactococccus,lactococcus taiwanensis
2954,411,941,methanobrevibacter,methanobrevibacter millerae
2955,320,943,corynebacterium,genitalium bacterium
2956,180,944,actinomyces,actinomyces viscosus
2957,482,945,dialister,dialister pneumosintes
2958,947,946,coxiellaceae,coxiella
2959,1056,946,coxiella burnetii,coxiella
2960,2157,946,coxiella cheraxi,coxiella
2961,1693,947,rickettsiella,coxiellaceae
2962,283,947,legionellales,coxiellaceae
2963,946,947,coxiella,coxiellaceae
2964,145,948,campylobacter,bacteroides ureolyticus
2965,379,950,paenibacilaceae genera,paenibacillus
2966,1682,950,paenibacillus larvae,paenibacillus
2967,3132,950,paenibacillus xylanilyticus,paenibacillus
2968,3023,950,paenibacillus bovis,paenibacillus
2969,3009,950,paenibacillus urinalis,paenibacillus
2970,2951,950,paenibacillus alvei,paenibacillus
2971,2900,950,paenibacillus glycanilyticus,paenibacillus
2972,2556,950,paenibacillus vulneris,paenibacillus
2973,1960,950,paenibacillus pasadenensis,paenibacillus
2974,1972,950,paenibacillus provencensis,paenibacillus
2975,2123,950,paenibacillus polymyxa,paenibacillus
2976,2136,950,paenibacillus glucanolyticus,paenibacillus
2977,2445,950,paenibacillus macerans,paenibacillus
2978,2492,950,paenibacillus thiaminolyticus,paenibacillus
2979,2493,950,paenibacillus popilliae,paenibacillus
2980,952,951,francisella,francisella tularensis
2981,2297,951,francisella novicida,francisella tularensis
2982,1470,952,francisella noatunensis,francisella
2983,953,952,francisellaceae,francisella
2984,951,952,francisella tularensis,francisella
2985,954,953,thiotrichales,francisellaceae
2986,952,953,francisella,francisellaceae
2987,2085,954,piscirickettsiaceae,thiotrichales
2988,1895,954,thiotrichaceae,thiotrichales
2989,33,954,gammaproteobacteria,thiotrichales
2990,953,954,francisellaceae,thiotrichales
2991,90,957,escherichia coli,coli o157
2992,3384,958,solibacillus silvestris,solibacillus
2993,706,958,planococcaceae,solibacillus
2994,960,959,citrobacter freundii complex,citrobacter freundii
2995,2946,960,citrobacter murliniae,citrobacter freundii complex
2996,2684,960,citrobacter youngae,citrobacter freundii complex
2997,1577,960,citrobacter werkmanii,citrobacter freundii complex
2998,1393,960,citrobacter braakii,citrobacter freundii complex
2999,192,960,citrobacter,citrobacter freundii complex
3000,959,960,citrobacter freundii,citrobacter freundii complex
3001,35,961,streptococcus,streptococcus sanguinus
3002,963,962,sellimonas intestinalis,sellimonas
3003,190,962,lachnospiraceae,sellimonas
3004,962,963,sellimonas,sellimonas intestinalis
3005,59,964,ruminococcaceae,anaerotruncus
3006,1396,964,anaerotruncus colihominis,anaerotruncus
3007,112,965,mycobacterium,mycobacterium leprae
3008,156,968,sutterellaceae,parasutterella
3009,1674,968,parasutterella excrementihominis,parasutterella
3010,828,969,peptoniphilus ↓,peptoniphilus harei
3011,828,970,peptoniphilus ↓,peptostreptococcus assacharolyticus
3012,66,971,bacteroides,bacteroides tectus
3013,1867,972,acetanaerobacterium elongatum,acetanaerobacterium
3014,59,972,ruminococcaceae,acetanaerobacterium
3015,2149,973,virgibacillus pantothenticus,virgibacillus
3016,302,973,bacillaceae,virgibacillus
3017,976,975,paraclostridium,paraclostridium bifermentans
3018,394,976,peptostreptococcaceae,paraclostridium
3019,975,976,paraclostridium bifermentans,paraclostridium
3020,25,977,brucella/ochrobactrum group,ochrobactrum
3021,979,978,oceanospirillales,halomonadaceae
3022,3047,978,kushneria,halomonadaceae
3023,2547,979,oceanospirillaceae,oceanospirillales
3024,1899,979,oceanospirillales family,oceanospirillales
3025,1793,979,alcanivoracaceae,oceanospirillales
3026,33,979,gammaproteobacteria,oceanospirillales
3027,978,979,halomonadaceae,oceanospirillales
3028,2981,980,thiobacillaceae,nitrosomonadales
3029,2364,980,nitrosomonadaceae,nitrosomonadales
3030,2027,980,sterolibacteriaceae,nitrosomonadales
3031,1623,980,methylophilaceae,nitrosomonadales
3032,1345,980,gallionellaceae,nitrosomonadales
3033,119,980,betaproteobacteria,nitrosomonadales
3034,7,981,bacteria,elusimicrobiota
3035,983,982,chitinophagaceae,sediminibacterium
3036,3127,983,ferruginibacter,chitinophagaceae
3037,2326,983,taibaiella,chitinophagaceae
3038,2088,983,flavisolibacter,chitinophagaceae
3039,1928,983,chitinophaga,chitinophagaceae
3040,1588,983,segetibacter,chitinophagaceae
3041,984,983,chitinophagales,chitinophagaceae
3042,982,983,sediminibacterium,chitinophagaceae
3043,985,984,chitinophagia,chitinophagales
3044,983,984,chitinophagaceae,chitinophagales
3045,70,985,bacteroidota,chitinophagia
3046,984,985,chitinophagales,chitinophagia
3047,669,986,mycolicibacterium,mycobacterium obuense
3048,649,987,burkholderia cepacia complex,burkholderia cepacia
3049,1563,988,halanaerobiales,clostridia class
3050,2063,988,thermoanaerobacterales,clostridia class
3051,990,989,dysosmobacter,dysosmobacter welbionis
3052,59,990,ruminococcaceae,dysosmobacter
3053,989,990,dysosmobacter welbionis,dysosmobacter
3054,649,991,burkholderia cepacia complex,burkholderia cenocepacia
3055,420,992,enterococci,micrococcus luteus
3056,994,993,unclassified gammaproteobacteria,gammaproteobacteria bacterium
3057,33,994,gammaproteobacteria,unclassified gammaproteobacteria
3058,993,994,gammaproteobacteria bacterium,unclassified gammaproteobacteria
3059,1795,996,lautropia mirabilis,lautropia
3060,554,996,burkholderiaceae,lautropia
3061,50,997,lactobacillus,lactobacillus intestinalis
3062,999,998,mammaliicoccus,staphylococcus lentus
3063,1356,999,staphylococcus sciuri,mammaliicoccus
3064,175,999,staphylococcaceae,mammaliicoccus
3065,998,999,staphylococcus lentus,mammaliicoccus
3066,24,1000,brucella,brucella abortus
3067,1004,1003,oscillospiraceae incertae sedis,clostridium leptum
3068,2182,1004,clostridium methylpentosum,oscillospiraceae incertae sedis
3069,1700,1004,eubacterium siraeum,oscillospiraceae incertae sedis
3070,1288,1004,clostridium viride,oscillospiraceae incertae sedis
3071,59,1004,ruminococcaceae,oscillospiraceae incertae sedis
3072,1003,1004,clostridium leptum,oscillospiraceae incertae sedis
3073,66,1005,bacteroides,bacteroides eggerthii
3074,66,1006,bacteroides,bacteroides faecis
3075,1008,1007,zoogloeaceae,thauera
3076,2880,1008,zoogloeal,zoogloeaceae
3077,1009,1008,rhodocyclales,zoogloeaceae
3078,1007,1008,thauera,zoogloeaceae
3079,2817,1009,azonexaceae,rhodocyclales
3080,1369,1009,rhodocyclaceae,rhodocyclales
3081,119,1009,betaproteobacteria,rhodocyclales
3082,1008,1009,zoogloeaceae,rhodocyclales
3083,456,1010,bacillus cereus group,bacillus anthracis
3084,1012,1011,oxalobacter,oxalobacter formigenes
3085,279,1012,oxalobacteraceae,oxalobacter
3086,1011,1012,oxalobacter formigenes,oxalobacter
3087,1014,1013,raoultella,klebsiella terrigena
3088,2338,1014,raoultella planticola,raoultella
3089,1527,1014,klebsiella ornithinolytica,raoultella
3090,30,1014,klebsiella/raoultella group,raoultella
3091,1013,1014,klebsiella terrigena,raoultella
3092,1017,1016,unclassified oscillospiraceae,ruminococcaceae bacterium
3093,3290,1017,ruminiclostridium kb18,unclassified oscillospiraceae
3094,59,1017,ruminococcaceae,unclassified oscillospiraceae
3095,1016,1017,ruminococcaceae bacterium,unclassified oscillospiraceae
3096,66,1019,bacteroides,bacteroides intestinalis
3097,835,1020,eisenbergiella,eisenbergiella massiliensis
3098,152,1021,enterococcus,enterococcus durans
3099,3142,1022,brevibacillus laterosporus,negativibacillus genus
3100,379,1022,paenibacilaceae genera,negativibacillus genus
3101,842,1023,schaalia,actinomyces radingae
3102,222,1024,comamonadaceae,comamonas
3103,1483,1024,comamonas kerstersii,comamonas
3104,3181,1024,comamonas aquatica,comamonas
3105,2923,1024,comamonas koreensis,comamonas
3106,1789,1024,comamonas testosteroni,comamonas
3107,307,1025,muribaculaceae,muribaculum
3108,2049,1025,muribaculum intestinale,muribaculum
3109,273,1026,capnocytophaga,capnocytophaga gingivalis
3110,1028,1027,lachnoanaerobaculum,eubacterium saburreum
3111,1303,1028,lachnoanaerobaculum umeaense,lachnoanaerobaculum
3112,190,1028,lachnospiraceae,lachnoanaerobaculum
3113,1027,1028,eubacterium saburreum,lachnoanaerobaculum
3114,133,1029,veillonella,veillonella parvula
3115,368,1030,peptoniphilaceae,finegoldia
3116,1299,1030,finegoldia magna,finegoldia
3117,437,1031,lactobacillus delbrueckii,lactobacillus lactis
3118,456,1032,bacillus cereus group,bacillus thuringiensis
3119,1035,1034,tropheryma,tropheryma whipplei
3120,1036,1035,tropherymataceae,tropheryma
3121,1034,1035,tropheryma whipplei,tropheryma
3122,44,1036,micrococcales,tropherymataceae
3123,1035,1036,tropheryma,tropherymataceae
3124,145,1037,campylobacter,campylobacter rectus
3125,72,1038,fusobacterium,fusobacterium mortiferum
3126,155,1039,sutterella genus,sutterella wadsworthensis
3127,780,1040,leptospira spp,leptospira santarosai
3128,1042,1041,vitreoscilla,vitreoscilla filiformis
3129,117,1042,neisseriaceae,vitreoscilla
3130,1041,1042,vitreoscilla filiformis,vitreoscilla
3131,364,1043,yersinia pseudotuberculosis complex,yersinia pestis
3132,72,1044,fusobacterium,fusobacterium varium
3133,375,1045,eubacterium,eubacterium ramulus
3134,2272,1046,pseudoflavonifractor capillosus,pseudoflavonifractor
3135,59,1046,ruminococcaceae,pseudoflavonifractor
3136,274,1047,flavobacteriaceae,flavobacterium
3137,2434,1047,flavobacterium columnare,flavobacterium
3138,3222,1047,flavobacterium succinicans,flavobacterium
3139,3080,1047,flavobacterium branchiophilum,flavobacterium
3140,3034,1047,flavobacterium psychrophilum,flavobacterium
3141,2878,1051,planococcus citreus,coprococcus bacteria
3142,706,1051,planococcaceae,coprococcus bacteria
3143,50,1052,lactobacillus,lactobacillus amylovorus
3144,723,1053,enterocloster,clostridium clostridioforme
3145,1397,1054,parascardovia denticolens,parascardovia
3146,53,1054,bifidobacteriaceae,parascardovia
3147,946,1056,coxiella,coxiella burnetii
3148,3241,1057,nocardia coeliaca,nocardia
3149,2557,1057,nocardia amikacinitolerans,nocardia
3150,2501,1057,nocardia asiatica,nocardia
3151,2339,1057,nocardia transvalensis,nocardia
3152,2153,1057,nocardia asteroides,nocardia
3153,1774,1057,nocardia nova,nocardia
3154,1499,1057,nocardia farcinica,nocardia
3155,608,1057,nocardiaceae,nocardia
3156,190,1058,lachnospiraceae,lachnobacterium
3157,1060,1059,oceanobacillus,oceanobacillus profundus
3158,1376,1060,oceanobacillus jeddahense,oceanobacillus
3159,302,1060,bacillaceae,oceanobacillus
3160,1059,1060,oceanobacillus profundus,oceanobacillus
3161,880,1062,alloprevotella,prevotella tannerae
3162,1065,1064,deinococcaceae,deinococcus thermus
3163,2499,1064,deinococcus radiodurans,deinococcus thermus
3164,1066,1065,deinococcales,deinococcaceae
3165,1064,1065,deinococcus thermus,deinococcaceae
3166,287,1066,deinococci,deinococcales
3167,1065,1066,deinococcaceae,deinococcales
3168,1988,1067,kineothrix alysoides,kineothrix
3169,190,1067,lachnospiraceae,kineothrix
3170,77,1068,prevotella,prevotella denticola
3171,1172,1069,fretibacterium fastidiosum,fretibacterium
3172,1179,1070,synergistaceae,synergistales
3173,1071,1070,synergistia,synergistales
3174,436,1071,synergistetes,synergistia
3175,1070,1071,synergistales,synergistia
3176,1500,1072,catonella morbi,catonella species
3177,190,1072,lachnospiraceae,catonella species
3178,2543,1073,anaerobacterium chartisolvens,anaerobacterium
3179,59,1073,ruminococcaceae,anaerobacterium
3180,466,1074,anaerococcus,anaerococcus vaginalis
3181,466,1075,anaerococcus,anaerococcus tetradius
3182,314,1076,helicobacter,helicobacter typhlonius
3183,842,1077,schaalia,actinomyces meyeri
3184,579,1078,dorea,dorea formicigenerans
3185,205,1079,lachnospira,lachnospira pectinoschiza
3186,190,1080,lachnospiraceae,pseudobutyrivibrio
3187,1986,1080,pseudobutyrivibrio ruminis,pseudobutyrivibrio
3188,1082,1081,intestinibacter,intestinibacter bartlettii
3189,394,1082,peptostreptococcaceae,intestinibacter
3190,1081,1082,intestinibacter bartlettii,intestinibacter
3191,1084,1083,rhizobium/agrobacterium group,agrobacterium
3192,1336,1083,agrobacterium tumefaciens complex,agrobacterium
3193,1536,1083,agrobacterium vitis,agrobacterium
3194,1537,1084,allorhizobium,rhizobium/agrobacterium group
3195,1115,1084,rhizobium,rhizobium/agrobacterium group
3196,1085,1084,rhizobiaceae,rhizobium/agrobacterium group
3197,1083,1084,agrobacterium,rhizobium/agrobacterium group
3198,2485,1085,sinorhizobium/ensifer group,rhizobiaceae
3199,2199,1085,liberibacter,rhizobiaceae
3200,27,1085,hyphomicrobiales,rhizobiaceae
3201,1084,1085,rhizobium/agrobacterium group,rhizobiaceae
3202,97,1086,verrucomicrobiales,verrucomicrobiaceae
3203,1781,1086,verrucomicrobium,verrucomicrobiaceae
3204,1088,1087,spotted fever group,rickettsia rickettsii
3205,3135,1088,rickettsia aeschlimannii,spotted fever group
3206,2859,1088,rickettsia slovaca,spotted fever group
3207,2856,1088,rickettsia peacockii,spotted fever group
3208,2855,1088,rickettsia amblyommatis,spotted fever group
3209,2754,1088,rickettsia japonica,spotted fever group
3210,2576,1088,rickettsia helvetica,spotted fever group
3211,2400,1088,rickettsia conorii,spotted fever group
3212,2374,1088,rickettsia sibirica subgroup,spotted fever group
3213,2208,1088,rickettsia massiliae,spotted fever group
3214,1932,1088,rickettsia felis,spotted fever group
3215,1612,1088,rickettsia akari,spotted fever group
3216,1609,1088,rickettsia parkeri,spotted fever group
3217,926,1088,rickettsia spp,spotted fever group
3218,1087,1088,rickettsia rickettsii,spotted fever group
3219,2691,1089,brachybacterium conglomeratum,brachybacterium
3220,2429,1089,brachybacterium muris,brachybacterium
3221,2340,1089,brachybacterium nesterenkovii,brachybacterium
3222,1090,1089,dermabacteraceae,brachybacterium
3223,3338,1090,helcobacillus,dermabacteraceae
3224,2796,1090,dermabacter,dermabacteraceae
3225,44,1090,micrococcales,dermabacteraceae
3226,1089,1090,brachybacterium,dermabacteraceae
3227,341,1091,pantoea,pantoea ananatis
3228,1094,1093,paracoccaceae,polymorphum
3229,2822,1094,pseudophaeobacter,paracoccaceae
3230,1652,1094,paracoccus,paracoccaceae
3231,1255,1094,rhodobacter,paracoccaceae
3232,1095,1094,rhodobacterales,paracoccaceae
3233,1093,1094,polymorphum,paracoccaceae
3234,1257,1095,roseobacteraceae,rhodobacterales
3235,14,1095,alphaproteobacteria,rhodobacterales
3236,1094,1095,paracoccaceae,rhodobacterales
3237,314,1096,helicobacter,helicobacter trogontum
3238,868,1097,flavonifractor,flavonifractor plautii
3239,1099,1098,unclassified faecalibacterium,faecalibacterium uba1819
3240,134,1099,faecalibacterium,unclassified faecalibacterium
3241,1098,1099,faecalibacterium uba1819,unclassified faecalibacterium
3242,35,1100,streptococcus,streptococcus sinensis
3243,180,1102,actinomyces,actinomyces dentalis
3244,180,1103,actinomyces,actinomyces naeslundii
3245,320,1104,corynebacterium,corynebacterium matruchotii
3246,388,1105,leptotrichia,leptotrichia buccalis
3247,72,1106,fusobacterium,fusobacterium canifelinum
3248,116,1107,neisseria,neisseria flavescens
3249,133,1108,veillonella,veillonella rogosae
3250,707,1109,selenomonas,selenomonas noxia
3251,77,1110,prevotella,prevotella pallens
3252,320,1111,corynebacterium,corynebacterium tuberculostearicum
3253,1685,1113,pseudoramibacter alactolyticus,pseudoramibacter
3254,376,1113,eubacteriaceae,pseudoramibacter
3255,101,1114,moraxellaceae,psychrobacter
3256,1291,1114,psychrobacter sanguinis,psychrobacter
3257,3346,1114,psychrobacter phenylpyruvicus,psychrobacter
3258,3150,1114,psychrobacter meningitidis,psychrobacter
3259,2901,1115,rhizobium mayense,rhizobium
3260,2346,1115,rhizobium rhizogenes,rhizobium
3261,1084,1115,rhizobium/agrobacterium group,rhizobium
3262,567,1117,weeksellaceae,wautersiella
3263,245,1119,ligilactobacillus,ligilactobacillus animalis
3264,514,1120,delftia,delftia acidovorans sph 1
3265,1122,1121,rhodococcus erythropolis group,rhodococcus erythropolis
3266,3252,1122,rhodococcus qingshengii,rhodococcus erythropolis group
3267,607,1122,rhodococcus,rhodococcus erythropolis group
3268,1121,1122,rhodococcus erythropolis,rhodococcus erythropolis group
3269,760,1125,holdemania,holdemania filiformis
3270,255,1126,parabacteroides,parabacteroides johnsonii
3271,133,1127,veillonella,veillonella dispar
3272,464,1128,leuconostoc pediococcus,leuconostoc mesenteroides
3273,2438,1128,leuconostoc cremoris,leuconostoc mesenteroides
3274,1131,1130,buchnera,buchnera aphidicola
3275,201,1131,erwiniaceae,buchnera
3276,1130,1131,buchnera aphidicola,buchnera
3277,1214,1132,shigella sonnei,shigella species
3278,1273,1132,shigella boydii,shigella species
3279,1620,1132,shigella dysenteriae,shigella species
3280,1883,1133,allisonella histaminiformans,allisonella
3281,123,1133,veillonellaceae,allisonella
3282,1135,1134,hyphomicrobiaceae,hyphomicrobium
3283,2140,1135,rhodomicrobium,hyphomicrobiaceae
3284,27,1135,hyphomicrobiales,hyphomicrobiaceae
3285,1134,1135,hyphomicrobium,hyphomicrobiaceae
3286,2382,1136,erwinia carotovora carotovora,erwinia carotovora
3287,1137,1136,pectobacterium,erwinia carotovora
3288,1918,1137,pectobacterium brasiliense,pectobacterium
3289,1439,1137,pectobacterium atrosepticum,pectobacterium
3290,1138,1137,pectobacteriaceae,pectobacterium
3291,1136,1137,erwinia carotovora,pectobacterium
3292,2450,1138,lonsdalea,pectobacteriaceae
3293,2148,1138,brenneria,pectobacteriaceae
3294,1438,1138,dickeya,pectobacteriaceae
3295,32,1138,enterobacterales,pectobacteriaceae
3296,1137,1138,pectobacterium,pectobacteriaceae
3297,1140,1139,mycobacterium ulcerans group,mycobacterium marinum
3298,112,1140,mycobacterium,mycobacterium ulcerans group
3299,1139,1140,mycobacterium marinum,mycobacterium ulcerans group
3300,190,1142,lachnospiraceae,marvinbryantia
3301,2322,1142,bryantella formatexigens,marvinbryantia
3302,827,1144,pseudomonas fluorescens group,pseudomonas fluorescens
3303,394,1145,peptostreptococcaceae,paeniclostridium
3304,81,1147,pvc group,planctomycetes
3305,1572,1147,planctomycetia,planctomycetes
3306,3218,1147,phycisphaerae,planctomycetes
3307,1149,1148,unclassified bacteroides,bacteroides asf519
3308,3207,1149,bacteroides sp,unclassified bacteroides
3309,66,1149,bacteroides,unclassified bacteroides
3310,1148,1149,bacteroides asf519,unclassified bacteroides
3311,1151,1150,massilia,massilia oculi
3312,2879,1151,massilia timonae,massilia
3313,1150,1151,massilia oculi,massilia
3314,50,1152,lactobacillus,lactobacillus gallinarium
3315,77,1153,prevotella,mitsuokella dentalis
3316,262,1155,moraxella,moraxella bovis
3317,1157,1156,staphylococcus intermedius group,staphylococcus pseudintermedius
3318,1879,1157,staphylococcus intermedius,staphylococcus intermedius group
3319,1156,1157,staphylococcus pseudintermedius,staphylococcus intermedius group
3320,31,1158,enterobacteriaceae,cronobacter
3321,1162,1158,cronobacter turicensis,cronobacter
3322,1182,1158,cronobacter sakazakii,cronobacter
3323,2396,1158,cronobacter muytjensii,cronobacter
3324,137,1159,ruminococcus,ruminococcus callidus
3325,1161,1160,anaerotignum,clostridium lactatifermentans
3326,3165,1161,clostridium propionicum,anaerotignum
3327,1160,1161,clostridium lactatifermentans,anaerotignum
3328,1158,1162,cronobacter,cronobacter turicensis
3329,213,1163,enterobacter cloacae complex,enterobacter asburiae
3330,219,1164,acetobacteraceae,roseomonas
3331,1290,1164,roseomonas mucosa,roseomonas
3332,3227,1164,roseomonas gilardii,roseomonas
3333,100,1165,acinetobacter,acinetobacter lwoffii
3334,42,1167,microbacterium,microbacterium foliorum
3335,237,1168,mediterraneibacter,ruminococcus lactaris
3336,600,1171,rothia,rothia aeria
3337,1069,1172,fretibacterium,fretibacterium fastidiosum
3338,932,1173,anaeroglobus,anaeroglobus geminatus
3339,180,1174,actinomyces,actinomyces graevenitzii
3340,450,1175,pediococcus,pediococcus pentosaceus
3341,1178,1177,sphaerochaetaceae,sphaerochaeta
3342,1177,1178,sphaerochaeta,sphaerochaetaceae
3343,2887,1179,thermanaerovibrio,synergistaceae
3344,1857,1179,cloacibacillus,synergistaceae
3345,1728,1179,synergistes,synergistaceae
3346,1070,1179,synergistales,synergistaceae
3347,290,1180,streptococcus anginosus group,streptococcus constellatus
3348,72,1181,fusobacterium,fusobacterium periodonticum
3349,1158,1182,cronobacter,cronobacter sakazakii
3350,330,1184,blautia,blautia hydrogenotrophica
3351,139,1185,pseudomonas aeruginosa group,pseudomonas mendocina
3352,350,1186,vibrio harveyi group,vibrio harveyi
3353,40,1187,erythrobacter/porphyrobacter group,porphyrobacter
3354,1189,1188,rubrobacteraceae,rubrobacter
3355,1190,1189,rubrobacterales,rubrobacteraceae
3356,1188,1189,rubrobacter,rubrobacteraceae
3357,1191,1190,rubrobacteria,rubrobacterales
3358,1189,1190,rubrobacteraceae,rubrobacterales
3359,46,1191,actinomycetota,rubrobacteria
3360,1190,1191,rubrobacterales,rubrobacteria
3361,600,1192,rothia,micrococcus kristinae
3362,245,1193,ligilactobacillus,lactobacillus hayakitensis
3363,316,1194,streptococcus gallolyticus,abstract streptococcus gallolyticus subspecies gallolyticus
3364,35,1195,streptococcus,streptococcus vestibularis
3365,172,1196,odoribacter,odoribacter splanchnicus
3366,1200,1199,brevibacteriaceae,brevibacterium
3367,1476,1199,brevibacterium avium,brevibacterium
3368,3311,1199,brevibacterium sanguinis,brevibacterium
3369,3199,1199,brevibacterium luteolum,brevibacterium
3370,44,1200,micrococcales,brevibacteriaceae
3371,1199,1200,brevibacterium,brevibacteriaceae
3372,1202,1201,lentilactobacillus,lactobacillus hilgardii
3373,2191,1202,lactobacillus kefiri,lentilactobacillus
3374,1689,1202,lactobacillus parabuchneri,lentilactobacillus
3375,1524,1202,lactobacillus buchneri,lentilactobacillus
3376,51,1202,lactobacillaceae,lentilactobacillus
3377,1201,1202,lactobacillus hilgardii,lentilactobacillus
3378,1204,1203,xanthomonas,xanthomonas albilineans
3379,3102,1204,xanthomonas oryzae,xanthomonas
3380,3063,1204,xanthomonas perforans,xanthomonas
3381,2853,1204,xanthomonas axonopodis,xanthomonas
3382,2611,1204,unclassified xanthomonas,xanthomonas
3383,2588,1204,xanthomonas arboricola,xanthomonas
3384,2451,1204,xanthomonas campestris,xanthomonas
3385,266,1204,xanthomonadaceae,xanthomonas
3386,1203,1204,xanthomonas albilineans,xanthomonas
3387,335,1205,genera bradyrhizobium,bradyrhizobium japonicum
3388,66,1207,bacteroides,bacteroides salyersiae
3389,35,1208,streptococcus,streptococcus infantis
3390,231,1209,collinsella,collinsella tanakaei
3391,66,1210,bacteroides,bacteroides nordii
3392,116,1211,neisseria,neisseria bacilliformis
3393,404,1212,limosilactobacillus,lactobacillus gastricus
3394,35,1213,streptococcus,streptococcus crista
3395,938,1214,shigella,shigella sonnei
3396,1132,1214,shigella species,shigella sonnei
3397,1216,1215,unclassified pseudomonadales,pseudomonadales bacterium
3398,142,1216,pseudomonadales,unclassified pseudomonadales
3399,1215,1216,pseudomonadales bacterium,unclassified pseudomonadales
3400,815,1217,mesomycoplasma,mycoplasma hyopneumoniae
3401,169,1218,haemophilus,haemophilus haemolyticus
3402,1220,1219,thermostaphylospora,thermostaphylospora chromogena
3403,897,1220,thermomonosporaceae,thermostaphylospora
3404,1219,1220,thermostaphylospora chromogena,thermostaphylospora
3405,72,1221,fusobacterium,fusobacterium animalis
3406,470,1223,propionibacteriaceae,aestuariimicrobium
3407,152,1224,enterococcus,enterococcus casseliflavus
3408,133,1225,veillonella,veillonella nakazawae
3409,575,1226,phocaeicola,bacteroides plebeius
3410,237,1227,mediterraneibacter,mediterraneibacter faecis
3411,135,1228,alistipes,alistipes onderdonkii
3412,507,1229,serratia,serratia liquefaciens
3413,213,1230,enterobacter cloacae complex,enterobacter ludwigii
3414,152,1231,enterococcus,enterococcus raffinosus
3415,51,1233,lactobacillaceae,liquorilactobacillus
3416,2815,1234,arcanobacterium bernardiae,trueperella
3417,2730,1234,trueperella abortisuis,trueperella
3418,181,1234,actinomycetaceae,trueperella
3419,66,1235,bacteroides,bacteroides caecimuris
3420,86,1236,proteus,proteus hauseri
3421,1238,1237,syntrophococcus,syntrophococcus sucromutans
3422,190,1238,lachnospiraceae,syntrophococcus
3423,1237,1238,syntrophococcus sucromutans,syntrophococcus
3424,1240,1239,scardovia,scardovia wiggsiae
3425,1805,1240,scardovia inopinata,scardovia
3426,53,1240,bifidobacteriaceae,scardovia
3427,1239,1240,scardovia wiggsiae,scardovia
3428,388,1241,leptotrichia,leptotrichia wadei
3429,116,1242,neisseria,neisseria oralis
3430,273,1243,capnocytophaga,capnocytophaga granulosa
3431,320,1245,corynebacterium,corynebacterium striatum
3432,1490,1247,novosphingobium aromaticivorans,novosphingobium
3433,589,1247,sphingomonadaceae,novosphingobium
3434,527,1248,filifactor,filifactor villosus
3435,1250,1249,rhodospirillaceae,defluviicoccus
3436,2634,1250,inquilinus,rhodospirillaceae
3437,220,1250,rhodospirillales,rhodospirillaceae
3438,1249,1250,defluviicoccus,rhodospirillaceae
3439,35,1251,streptococcus,streptococcus australis
3440,135,1252,alistipes,alistipes senegalensis
3441,355,1253,weissella,weissella cibaria
3442,3389,1254,rahnella victoriana,rahnella
3443,1982,1254,rahnella aquatilis,rahnella
3444,239,1254,yersiniaceae,rahnella
3445,2233,1255,rhodobacter capsulatus,rhodobacter
3446,1094,1255,paracoccaceae,rhodobacter
3447,1257,1256,roseobacteraceae,rubellimicrobium
3448,3377,1257,roseovarius,roseobacteraceae
3449,3369,1257,loktanella,roseobacteraceae
3450,3299,1257,marivita,roseobacteraceae
3451,3266,1257,aliiruegeria,roseobacteraceae
3452,3247,1257,pelagimonas,roseobacteraceae
3453,2716,1257,nautella,roseobacteraceae
3454,2535,1257,ruegeria,roseobacteraceae
